"","X","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1056",1,48,1515,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.395206114335188,0.75,8.71083375710429,0.416585093091795,0.754166666666667,NA,1,0.754166666666667,0.855046113306983,8.55924021687785,0.454605708715245,0.954166666666667,NA,1,0.954166666666667,0.971159420289855,0.0521334541861559,0.104713477072924,2.15985336387223,0.126818132340425,0.113022665014667,NA,0,0.113022665014667,0.0788784124049934,2.12472807250261,0.142517466459259,0.130996517966312,NA,0,0.130996517966312,0.0847180741043363
"1057",1,48,315,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.147679349340979,0.6,19.1901514032496,0.583803504359937,0.7125,0.525,0.445654761904762,0.7125,0.537777777777778,18.8213468863001,0.936177523107578,0.9875,0.0625,0.353030303030303,0.9875,0.515238095238095,0.0416746086094642,0.186535041312422,6.11728388866474,0.169793462373897,0.203181925221812,0.209165006633519,0.131731151526025,0.203181925221812,0.135456216538825,5.98418017466942,0.355381919191743,0.0559016994374947,0.17443517873109,0.0605382395644889,0.0559016994374947,0.0400381725006349
"1058",1,48,365,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.150697193048927,0.529166666666667,21.1722854560506,0.637079236687055,0.6,0.5125,0.374603174603175,0.6,0.45545843045843,20.7721105737946,1.08747493180129,0.9875,0.0375,0.343181818181818,0.9875,0.506666666666667,0.0427987545815283,0.1247072595513,5.36826556617568,0.127058317035338,0.24868072957742,0.133894105840949,0.11580919724338,0.24868072957742,0.153545576113381,5.21442999010895,0.436707357324477,0.0559016994374947,0.141072023411709,0.0375262703400862,0.0559016994374947,0.023195079131282
"1059",1,48,415,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.135755069280255,0.520833333333333,72.9966145698359,3.13985292217521,0.625,0.575,0.448690476190476,0.625,NA,71.9246187759284,3.69946393205702,0.9875,0.075,0.348484848484849,0.9875,0.515,0.0182938456306433,0.120534263891766,19.441271309322,0.859088795929705,0.206792547967128,0.216126181467654,0.216368980825506,0.206792547967128,NA,19.1732515153728,1.36252103931402,0.0559016994374947,0.0628280862437543,0.0230571487955358,0.0559016994374947,0.0314837747129444
"1060",1,48,465,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0706246464354641,0.508333333333333,31.5473465030221,3.20503450194286,0.6375,0.66875,NA,0.6375,NA,30.845483255822,2.77993623426699,0.9125,0.13125,0.357202380952381,0.9125,0.504253246753247,0.0341855570074249,0.252038472882347,1.79106186128702,0.544517923092025,0.29774370822819,0.298777663330549,NA,0.29774370822819,NA,1.74142528579835,0.4160069625706,0.1467857371531,0.212577385290256,0.0992587096265531,0.1467857371531,0.0802961448397602
"1061",1,48,515,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.128394136172583,0.5125,20.7599130651841,0.674348647376544,0.5,NA,1,0.5,0.656506707946336,20.3241843856764,1.06137828272542,0.979166666666667,NA,1,0.979166666666667,0.989130434782609,0.0450550284503641,0.133209920955369,6.5509718678498,0.255316335111516,0.132453235706504,NA,0,0.132453235706504,0.121535902309971,6.42840683746574,0.452654855206845,0.0370218048599433,NA,0,0.0370218048599433,0.019315724274753
"1062",1,48,565,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.256525525089076,0.6375,17.9767323071961,0.592190136223142,0.7625,0.4375,0.415146103896104,0.7625,0.525854423354423,17.6523026874032,0.852980707441665,1,0.0125,0.336363636363636,1,0.503333333333333,0.0444558231763495,0.185897145050729,4.63667694164941,0.180257728468361,0.236128310347083,0.208771469113453,0.133193588659257,0.236128310347083,0.138986244860314,4.46160801944796,0.32067881056771,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"1063",1,48,615,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.228886470150276,0.679166666666667,13.7317043082311,0.554943326015521,0.775,0.4,0.402189754689755,0.775,0.522417304917305,13.4741849099541,0.706129222582546,0.9875,0.0375,0.341428571428571,0.9875,0.505844155844156,0.0354856985967899,0.160579633557467,3.45067953675269,0.147955513166107,0.213060406556698,0.192797958058634,0.129015389385586,0.213060406556698,0.14173095281402,3.41034330979167,0.217950148963358,0.0559016994374947,0.122340121232398,0.0253440345235148,0.0559016994374947,0.018474838320196
"1064",1,48,665,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.234795733409753,0.641666666666667,50.3416552142974,2.63035992017141,0.7625,0.41875,0.397539682539683,0.7625,0.519441669441669,49.5075725373002,2.95748948354001,0.9875,0.01875,0.334848484848485,0.9875,0.5,0.0511820075846259,0.0978571581020666,12.3938522775916,0.452111221967265,0.206394486870474,0.136177853907076,0.095733413301758,0.206394486870474,0.124854512647394,12.1341654866237,0.514371863987581,0.0559016994374947,0.0457934435665654,0.0183274339039182,0.0559016994374947,0.0264906471413009
"1065",1,48,715,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.119616844320039,0.55,23.4742808410755,2.97262858437843,0.775,0.58125,0.508948412698413,0.775,0.595011377511378,22.963334585475,2.67280991016862,0.9875,0.1125,0.371881313131313,0.9875,0.533547008547009,0.0359387180225345,0.186142748467453,1.33062598131908,0.302760279997535,0.197017231413103,0.219430333027664,0.117731057154432,0.197017231413103,0.0970053803677818,1.4001412700603,0.330573999146024,0.0559016994374947,0.214215213966555,0.104310266235137,0.0559016994374947,0.0881373620743823
"1066",1,48,765,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.232971249436507,0.583333333333333,15.5016681785844,0.493824587072162,0.5625,NA,1,0.5625,0.711889185880302,15.1651551254096,0.765832336296997,0.979166666666667,NA,1,0.979166666666667,0.987826086956522,0.0499482644934852,0.132453235706504,4.57129440267857,0.225964328437514,0.132107855103763,NA,0,0.132107855103763,0.10144654841296,4.46754333012149,0.362708493366165,0.0758721223333605,NA,0,0.0758721223333605,0.0452631347569198
"1067",1,48,815,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.300490211895249,0.666666666666667,10.4973458180933,0.480682239410309,0.85,0.40625,0.423730158730159,0.85,0.562807192807193,10.336485913181,0.595690894922151,0.9625,0.1125,0.382070707070707,0.9625,0.52529304029304,0.0635120766444823,0.101162829777814,3.15708298795162,0.160618215433444,0.17013926184468,0.151065296094803,0.102236156861949,0.17013926184468,0.120318990372336,3.11747139830713,0.207281538596404,0.122340121232398,0.277737570189445,0.15182738517696,0.122340121232398,0.0824560435503039
"1068",1,48,865,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.30148583813136,0.616666666666667,12.380919550277,0.506556233594499,0.8125,0.5,0.459583333333333,0.8125,0.581428016428016,12.1508874154104,0.641528951210784,1,0.03125,0.340909090909091,1,0.508333333333333,0.0491137831292425,0.136261702110271,3.53882592234768,0.141499253739531,0.196599378914262,0.181369062527503,0.127860856761698,0.196599378914262,0.142206616252063,3.50324035227572,0.170296704478697,0,0.0555327072899149,0.0134624744945248,0,0.0148087219439773
"1069",1,48,915,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.309928800787699,0.6375,40.3508227062336,2.59047199825932,0.725,0.4375,0.402467532467532,0.725,0.510973470973471,39.8440452751827,2.81384964607779,0.9875,0.0375,0.339393939393939,0.9875,0.505,0.0472974482236911,0.138588857218137,13.1157898750045,0.64090928418534,0.241976510386747,0.200738767136742,0.152273002966559,0.241976510386747,0.171534491632692,13.1313372765467,0.803069182505117,0.0559016994374947,0.0587702932477034,0.0210864355738927,0.0559016994374947,0.029169799330514
"1070",1,48,965,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.135999615577988,0.554166666666667,19.9886667070317,3.07199777654393,0.775,0.5875,0.54915404040404,0.775,0.614560439560439,19.5527971668504,2.73753835462754,0.9875,0.075,0.350757575757576,0.9875,0.516666666666667,0.0442377648745869,0.202821832913601,0.941326229931705,0.27193475403194,0.179546211614902,0.309126528344488,0.202987289750323,0.179546211614902,0.136619963903179,0.898407498976906,0.218021316268788,0.0559016994374947,0.117540586495407,0.0415014121783565,0.0559016994374947,0.046516047661624
"1071",1,49,1016,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.272888921074106,0.691666666666667,11.4083801427531,0.489751010085334,0.670833333333333,NA,1,0.670833333333333,0.796116867383525,11.2316099856669,0.585124223563938,0.920833333333333,NA,1,0.920833333333333,0.948403370085292,0.0401919259775862,0.155550334081122,3.08296781252821,0.159488545912589,0.12817602571172,NA,0,0.12817602571172,0.0947242889078428,3.0456387131797,0.213143749004481,0.172008686711147,NA,0,0.172008686711147,0.122757243788308
"1072",1,49,1066,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.34793685429493,0.7125,10.7037407175993,0.495272154696306,0.8625,0.35625,0.403320707070707,0.8625,0.54552281052281,10.4859967263446,0.57990114650302,0.9875,0.0875,0.366363636363636,0.9875,0.526666666666667,0.0622317580694979,0.141718256860171,3.58906813111955,0.139250922326802,0.189788663629062,0.163609572168816,0.0692630818166414,0.189788663629062,0.0933901371824312,3.49927217405835,0.196290129694562,0.0559016994374947,0.229773916342954,0.0924060692777271,0.0559016994374947,0.0746140165249687
"1073",1,49,1116,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.374386058055369,0.695833333333333,11.1363066248459,0.488026871681918,0.8375,0.375,0.417189754689755,0.8375,0.55043623043623,10.9136178649481,0.610233804691878,1,0.0125,0.336666666666667,1,0.503571428571429,0.0558372565860035,0.153599597191236,2.53507441136109,0.122637908329823,0.1467857371531,0.218397272009182,0.109985434733371,0.1467857371531,0.112530864116453,2.49480659598754,0.143195844696414,0,0.0559016994374947,0.0149071198499986,0,0.0159719141249985
"1074",1,49,1166,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.38050595422415,0.716666666666667,33.8141186351339,2.38868323770838,0.8375,0.34375,0.394206349206349,0.8375,0.531556221556222,33.3766343297289,2.48778654258749,1,0.0125,0.336363636363636,1,0.503333333333333,0.0521658874904924,0.133552451531005,6.61085147978306,0.431911803980827,0.167705098312484,0.171463322762134,0.0667010462130294,0.167705098312484,0.0850604470773478,6.50562443595418,0.501485405398626,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"1075",1,49,1216,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.181779983910684,0.633333333333333,18.3579166696804,2.82419814784731,0.9,0.49375,0.522130230880231,0.9,0.635401265401265,18.0473560696999,2.56880983236033,0.9625,0.075,0.347222222222222,0.9625,0.507435897435897,0.050834448551704,0.208377188366623,0.967258446379753,0.320114523136021,0.14956076040403,0.302062537094207,0.170665885466041,0.14956076040403,0.115860937961822,0.937606477448357,0.352975716246387,0.0915868871331308,0.159150706465353,0.0498865638726195,0.0915868871331308,0.0495517817929977
"1076",1,49,1266,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.367275367115121,0.720833333333333,10.5108129369004,0.494602002237191,0.720833333333333,NA,1,0.720833333333333,0.831245703190783,10.3223155034663,0.601286086706019,1,NA,1,1,1,0.0403112678023761,0.130437298687488,3.11673332507303,0.12657272844344,0.130437298687488,NA,0,0.130437298687488,0.0908480881682414,3.06359653457978,0.203800116527455,0,NA,0,0,0
"1077",1,49,1316,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.395206593410389,0.7125,8.77819353275023,0.419005102588994,0.9,0.3875,0.427521645021645,0.9,0.576986346986347,8.60112388328538,0.485663425344051,1,0.00625,0.334848484848485,1,0.501666666666667,0.0440690644221032,0.113022665014667,2.1013132983295,0.0942415707920759,0.17013926184468,0.151201329707325,0.0846518502733923,0.17013926184468,0.105822197553696,2.0815520542701,0.121565260717037,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"1078",1,49,1366,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.413164532163063,0.741666666666667,9.87405974212382,0.469820073630473,0.9,0.3375,0.422328643578644,0.9,0.568118548118548,9.70157071906204,0.548381820750219,1,0,0.333333333333333,1,0.5,0.0494598297070247,0.168628800964188,2.5152200446375,0.105317913065458,0.17013926184468,0.247021733542021,0.12025136535614,0.17013926184468,0.129600953100179,2.46275997828292,0.128753229304467,0,0,0,0,0
"1079",1,49,1416,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.423985074406483,0.741666666666667,32.721096903734,2.30523352358235,0.8375,0.31875,0.387665945165945,0.8375,0.526421911421911,32.2321365019532,2.45590869236369,1,0.0125,0.336363636363636,1,0.503333333333333,0.0524484516966854,0.129382247939473,7.91857696896314,0.267943757268091,0.167705098312484,0.178972763290954,0.0843440140985048,0.167705098312484,0.101232123413864,7.84208539724775,0.417326696041754,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"1080",1,49,1466,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.188048919143948,0.575,16.827014668137,2.90582836514179,0.9,0.6,0.561554834054834,0.9,0.673093295593296,16.4971242493432,2.68138125287943,0.9375,0.06875,0.339025974025974,0.9375,0.496125541125541,0.0396500042468956,0.226045330029333,1.2528955406648,0.213120305228562,0.17013926184468,0.213060406556698,0.145475657905203,0.17013926184468,0.10410739547718,1.2095835883919,0.23603977472412,0.11106541457983,0.143241377071233,0.0634267405462491,0.11106541457983,0.0732731947478132
"1081",1,49,1516,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.427577948787529,0.75,9.41996283014936,0.464571002430934,0.733333333333333,NA,1,0.733333333333333,0.839127066678554,9.26527601412306,0.532270269760672,0.983333333333333,NA,1,0.983333333333333,0.990683229813665,0.0491159208147727,0.145598181339455,1.86011568181118,0.119565319481543,0.139443337755679,NA,0,0.139443337755679,0.0923918106802819,1.8311973865779,0.14650785346072,0.0579876978282049,NA,0,0.0579876978282049,0.0328973509567407
"1082",1,49,316,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.136339392813272,0.533333333333333,20.3054713974269,0.644481271749978,0.6375,0.5625,0.431130952380952,0.6375,NA,19.8331169601365,1.07481305650956,0.95,0.08125,0.331904761904762,0.95,NA,0.0332190552162319,0.16534564187347,6.68591161833461,0.139560522666193,0.286482754142466,0.164736631915117,0.20774129088177,0.286482754142466,NA,6.46424183469729,0.423887985482999,0.223606797749979,0.215650027151694,0.0952017474498659,0.223606797749979,NA
"1083",1,49,366,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.152653828014456,0.5125,21.7949719639309,0.588421404845897,0.6625,0.59375,0.463234126984127,0.6625,0.534694194694195,21.2793649940266,1.11093115792248,0.9875,0.025,0.337222222222222,0.9875,0.502197802197802,0.0427699787151319,0.160579633557467,8.4003040094656,0.207020322732332,0.233325501121682,0.176194233432133,0.158348448461214,0.233325501121682,0.166238556284306,8.11342709121324,0.534248647033744,0.0559016994374947,0.0869815467423074,0.0263122154818015,0.0559016994374947,0.0310509289578545
"1084",1,49,416,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.156094681074818,0.5125,76.5508747899723,2.7858529203669,0.65,0.6,0.454253246753247,0.65,NA,75.3096796391986,3.84272968732483,0.9375,0.05,0.33030303030303,0.9375,0.488333333333333,0.032439651443192,0.121741145192365,20.078620160162,0.949983912971498,0.205195670417031,0.160180818879297,0.146871224935653,0.205195670417031,NA,19.6395477139882,1.69035081865074,0.11106541457983,0.0628280862437543,0.0366548678078363,0.11106541457983,0.0543703995835712
"1085",1,49,466,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0654971788820226,0.545833333333333,30.7328964585055,3.33613997415655,0.6625,0.55625,NA,0.6625,NA,30.0358449220282,3.08634866878928,0.9125,0.0875,0.332651515151515,0.9125,0.486904761904762,0.0385921728223819,0.266933802600495,1.18616810772413,0.581245812485398,0.356102808927865,0.307459346906221,NA,0.356102808927865,NA,1.31706182092022,0.599951537918297,0.1467857371531,0.0915868871331308,0.0447539711683131,0.1467857371531,0.0678357043036667
"1086",1,49,516,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.13690573768268,0.520833333333333,21.9736782241293,0.600723091876609,0.479166666666667,NA,1,0.479166666666667,0.636030517470146,21.5930639978712,1.02430444518023,0.9,NA,1,0.9,0.922597402597403,0.037334602008535,0.152644811888551,7.18776563147431,0.155934307456088,0.142746145266007,NA,0,0.142746145266007,0.129822294952136,7.07835275922586,0.33049592792201,0.245723659746196,NA,0,0.245723659746196,0.202491515873538
"1087",1,49,566,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.245395770390787,0.6875,14.2770719918229,0.643248363210235,0.85,0.38125,0.418486652236652,0.85,0.553601398601399,14.0665945179696,0.829659299831108,1,0.0125,0.336363636363636,1,0.503333333333333,0.046374983401771,0.159666593414626,5.10976103804211,0.215272995065195,0.17013926184468,0.204694091396483,0.0849888106137769,0.17013926184468,0.0949920049569204,5.06651934718557,0.326837005269721,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"1088",1,49,616,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.247455841718028,0.55,16.5334885050849,0.606531582576933,0.7,0.5125,0.428531746031746,0.7,0.522471694971695,16.3117348580454,0.801771344211386,0.95,0.0625,NA,0.95,NA,0.0460061319781982,0.163120161643198,4.33436821197998,0.142956761580079,0.237863295546877,0.198265505134695,0.149148174949375,0.237863295546877,0.167519160809961,4.2499989773985,0.192139246236258,0.223606797749979,0.227616367000082,NA,0.223606797749979,NA
"1089",1,49,666,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.252264909634098,0.583333333333333,56.1258490097615,2.77260341382023,0.75,0.5125,0.448015873015873,0.75,0.550152625152625,55.3719582773255,3.17651661977385,0.975,0.05,0.339393939393939,0.975,0.503333333333333,0.0497794761266407,0.143065845879825,14.6811897747599,0.72435241257615,0.214598768819738,0.19407337190921,0.127633378352226,0.214598768819738,0.135520741300391,14.521688399434,0.973689004132356,0.0769483764063866,0.0628280862437543,0.0271038542727247,0.0769483764063866,0.0388429135084453
"1090",1,49,716,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.11099376341271,0.466666666666667,23.7690270325185,3.20981965182826,0.6875,0.71875,NA,0.6875,NA,23.1200645461467,2.71748417302776,0.9375,0.11875,0.356601731601732,0.9375,0.50969696969697,0.0492198026487792,0.211856179838287,0.939941619076979,0.563233549665788,0.302130592189606,0.242909312729105,NA,0.302130592189606,NA,0.966553430747913,0.387585156448956,0.137529901055045,0.204694091396483,0.0695868355414553,0.137529901055045,0.068310882628725
"1091",1,49,766,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.234243102509022,0.629166666666667,14.1600414531385,0.544709393252229,0.6375,NA,1,0.6375,0.773923042901371,13.9170985687209,0.702567332241457,0.958333333333333,NA,1,0.958333333333333,0.964285714285714,0.0526777327416223,0.106358518713472,4.48931091596097,0.166140588309397,0.102151561517521,NA,0,0.102151561517521,0.0795133175092973,4.40390478652255,0.259103354398085,0.186338998124982,NA,0,0.186338998124982,0.159719141249985
"1092",1,49,816,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.305632056365349,0.620833333333333,13.5249244608213,0.502315426197968,0.8375,0.4375,0.43103354978355,0.8375,0.563087745587746,13.3093235200539,0.661777011650246,0.9625,0.08125,0.352083333333333,0.9625,0.508333333333333,0.0425117721082644,0.136462727597655,3.88445968024996,0.157032856183842,0.218773494978855,0.18362218074938,0.104883257463614,0.218773494978855,0.131799166907061,3.81306793541805,0.231403196056099,0.122340121232398,0.207883285827206,0.0514323350405103,0.122340121232398,0.0372677996249965
"1093",1,49,866,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.301968541470407,0.729166666666667,12.2471151223381,0.494800475094234,0.875,0.3875,0.421455627705628,0.875,0.56456154956155,12.0345691616406,0.63201683901922,0.9875,0.075,0.353988095238095,0.9875,0.518506493506493,0.0488901306247605,0.134846132803888,4.32759456021971,0.136520836750535,0.151744244666721,0.151201329707325,0.0623388148064032,0.151744244666721,0.0757514335259751,4.30066562356868,0.247948407352564,0.0559016994374947,0.169169799469739,0.0556218239148987,0.0559016994374947,0.0538062646306263
"1094",1,49,916,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.336271485529226,0.675,42.9125448703161,2.52684669759516,0.8125,0.4125,0.425952380952381,0.8125,0.5496447996448,42.2247045653704,2.80886812033714,1,0.04375,0.343939393939394,1,0.511666666666667,0.0468115168896928,0.123603308118261,10.7072810367048,0.623369776846137,0.179087599852845,0.19491901152179,0.149029795203429,0.179087599852845,0.135502140462792,10.5771007731218,0.663897458854336,0,0.0611700606161991,0.0148291056039271,0,0.0163120161643198
"1095",1,49,966,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.142558966399433,0.629166666666667,20.0797233690973,2.96582034643905,0.85,0.525,0.52040404040404,0.85,0.61984903984904,19.7463034716885,2.73878433469176,0.95,0.10625,0.352388167388167,0.95,0.511430236430236,0.0425668160605137,0.242542273399845,1.04687971692247,0.350267120055903,0.188484258731263,0.29967087208961,0.151384799645626,0.188484258731263,0.11708896503759,0.987190035058649,0.407880481903171,0.130787090945149,0.178051404463933,0.0642705588105172,0.130787090945149,0.077156644151744
"1096",1,5,1022,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.341769913732675,0.683333333333333,9.97074763335078,0.442264801724149,0.8625,0.3875,0.423472222222222,0.8625,0.563023643023643,9.78379417026906,0.543084312511719,1,0.04375,0.348268398268398,1,0.51469696969697,0.0535915025926495,0.139443337755679,3.21157947975223,0.122469134550983,0.151201329707325,0.202370816493933,0.0844224577648933,0.151201329707325,0.0955452278434999,3.15160560046375,0.15775562065849,0,0.142088510221066,0.0533433596727883,0,0.0510701769079273
"1097",1,5,1072,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.37191484064818,0.6875,10.5871398246987,0.462661827764846,0.9,0.43125,0.457851731601732,0.9,0.599511599511599,10.3953036846949,0.546306587711633,0.975,0.0375,0.341666666666667,0.975,0.5,0.063338948673231,0.159666593414626,2.93075659328141,0.130792754541583,0.14956076040403,0.216411371186792,0.106180592161738,0.14956076040403,0.108211505018126,2.8979455198807,0.150292150969612,0.111803398874989,0.167705098312484,0.0372677996249965,0.111803398874989,0
"1098",1,5,1122,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.3788623923182,0.691666666666667,38.4757811819459,2.38544580184763,0.825,0.375,0.407613636363636,0.825,0.540695415695416,37.8648344290043,2.61864631368747,1,0,0.333333333333333,1,0.5,0.0405257882041496,0.140747794016346,10.3896955966626,0.47879832660473,0.164236671332947,0.194496651303875,0.0941879021052884,0.164236671332947,0.108517502405831,10.3442445364969,0.457088917427233,0,0,0,0,0
"1099",1,5,1172,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.19609867130894,0.579166666666667,18.0824818201898,2.78621864944775,0.85,0.55625,0.524947691197691,0.85,0.628205128205128,17.7187272296234,2.55602651282279,0.95,0.0375,0.330909090909091,0.95,0.49047619047619,0.0349533014948299,0.186289955092649,0.689107339210589,0.247270997969887,0.17013926184468,0.231112156641247,0.151199131239963,0.17013926184468,0.100274832749869,0.656319845618725,0.291644789623551,0.102597835208515,0.0821183356664733,0.0364910050070697,0.102597835208515,0.0516120369976858
"1100",1,5,1222,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.366012184763959,0.75,10.886915179122,0.458594228463506,0.7375,NA,1,0.7375,0.843792683289251,10.6811091001687,0.576566262852305,0.9875,NA,1,0.9875,0.993478260869565,0.0569986904619737,0.114707866935281,3.88061752124548,0.157860278588086,0.118700936309288,NA,0,0.118700936309288,0.0791453084033992,3.84660463928449,0.19877513359412,0.0305289623777103,NA,0,0.0305289623777103,0.0159281542840227
"1101",1,5,1272,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.433642410022064,0.741666666666667,10.1960578038747,0.569405876483252,0.875,0.33125,0.406073232323232,0.875,0.548947718947719,10.0145686250692,0.643303948614272,1,0.00625,0.334848484848485,1,0.501666666666667,0.0476728160608486,0.140227467673272,2.2196164659362,0.15869675761986,0.172061800402921,0.199814881433054,0.0908723358220096,0.172061800402921,0.106661836102413,2.17093626605365,0.225418324348035,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"1102",1,5,1322,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.417500494736554,0.758333333333333,10.4113976998005,0.471599577367441,0.875,0.3,0.388789682539683,0.875,0.53456820956821,10.2222916856844,0.544729928571469,1,0,0.333333333333333,1,0.5,0.0303817904822984,0.134913877662622,2.10694771587934,0.0869385095430491,0.172061800402921,0.169169799469739,0.0656571226108224,0.172061800402921,0.0867316732704514,2.0652059352028,0.121700998542929,0,0,0,0,0
"1103",1,5,1372,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.443506469370965,0.670833333333333,35.8622817255252,2.26509753269968,0.8375,0.4125,0.424265873015873,0.8375,0.557393162393162,35.3163752355269,2.49121831845512,1,0.0125,0.336363636363636,1,0.503333333333333,0.0385948424704611,0.161034212339675,8.87892416159648,0.513503395992445,0.203181925221812,0.207189844294906,0.110627323893066,0.203181925221812,0.131892906901534,8.5762532275955,0.619851446059437,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"1104",1,5,1422,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.194643787241674,0.620833333333333,16.8693298836632,2.94400050421679,0.875,0.59375,0.560126262626263,0.875,0.661862859362859,16.5166830499911,2.62255527574015,0.9875,0.15625,0.390757575757576,0.9875,0.551111111111111,0.0516453579111296,0.193979184389996,0.870725831878765,0.275596322358876,0.172061800402921,0.239499890121939,0.164486041993327,0.172061800402921,0.122209467869996,0.846718532144196,0.260705250471278,0.0559016994374947,0.252861908433916,0.126019020714139,0.0559016994374947,0.111368123802775
